sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake	pravilo
pol-770077-011	politika	770077	kolumna	pol-drustvo	pogledi	11	78	https://www.politika.rs/sr/clanak/770077/vucic-na-trampovoj-mrezi	Zato je u najmanju ruku zanimljivo što je već drugi put podelio intervjue Aleksandra Vučića.		Zato je u najmanju ruku zanimljivo što je već drugi put podelio intervjue Aleksandra Vučića.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-770279-020	politika	770279	kolumna	kultura	pogledi	20	54	https://www.politika.rs/sr/clanak/770279/osam-decenija-od-smrti-dzona-mejnarda-kejnsa	Američko odbacivanje ovog pristupa rezultiralo je Bretonvudskim sistemom usmerenim na dolar, uspostavljenim 1944, gde je samo američki dolar bio konvertibilan u zlato.		Američko odbacivanje ovog pristupa rezultiralo je Bretonvudskim sistemom usmerenim na dolar, uspostavljenim 1944, gde je samo američki dolar bio konvertibilan u zlato.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-771085-002	politika	771085	vest	pol-drustvo	beograd	2	11	https://www.politika.rs/sr/clanak/771085/rehabilitacija-celicnog-pesackog-mosta	Njegov deo bliže stambenom bloku uz ulicu Dunavski kej obučen je u belo platno, zaštitu, iznad koje se nadvijao oblak prašine.		Njegov deo bliže stambenom bloku uz ulicu Dunavski kej obučen je u belo platno, zaštitu, iznad koje se nadvijao oblak prašine.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-771171-037	politika	771171	kolumna	pol-drustvo	pogledi	37	53	https://www.politika.rs/sr/clanak/771171/ta-amerika	Oni stvaraju onu vrstu poverenja koja se ne ruši pri prvom nesporazumu.		Oni stvaraju onu vrstu poverenja koja se ne ruši pri prvom nesporazumu.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-772423-036	politika	772423	kolumna	pol-drustvo	pogledi	36	49	https://www.politika.rs/sr/clanak/772423/kafanska-pravda-i-frustracije-hrvatskog-modela	U svetlu moderne psihologije i analize devijacija moći, ovo saznanje predstavlja ključnu kariku.		U svetlu moderne psihologije i analize devijacija moći, ovo saznanje predstavlja ključnu kariku.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-773024-012	politika	773024	kolumna	pol-drustvo	pogledi	12	44	https://www.politika.rs/sr/clanak/773024/kako-sam-zaboravio-da-plivam	Nisam je poslušao, sav srećan mlatarao sam rukama i nogama – ponosan što sam proplivao i što me je Morava primila u svoj zagrljaj.		Nisam je poslušao, sav srećan mlatarao sam rukama i nogama – ponosan što sam proplivao i što me je Morava primila u svoj zagrljaj.	../to_annotate_q.tsv	SUBJ	usaglaseno	P5
pol-773572-004	politika	773572	kolumna	pol-drustvo	pogledi	4	44	https://www.politika.rs/sr/clanak/773572/kako-je-moguca-bosna-posle-srebrenice	Uostalom, već Badinterova komisija potvrdila je validnost referenduma protiv volje jednog od tri konstitutivna naroda i priznala rezultat iako je bio ispod propisane dve trećine izašlih.		Uostalom, već Badinterova komisija potvrdila je validnost referenduma protiv volje jednog od tri konstitutivna naroda i priznala rezultat iako je bio ispod propisane dve trećine izašlih.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-773910-005	politika	773910	vest	kultura	kultura	5	7	https://www.politika.rs/sr/clanak/773910/mirandolina-na-tvrdavi-mogren	U glumačkoj podeli su i: Vučić Perović, Lazar Dragojević , Goran Slavić, Goran Vujović, Lara Dragović i Julija Milačić Petrović Njegoš.		U glumačkoj podeli su i: Vučić Perović, Lazar Dragojević , Goran Slavić, Goran Vujović, Lara Dragović i Julija Milačić Petrović Njegoš.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-774087-012	politika	774087	vest	pol-drustvo	beograd	12	37	https://www.politika.rs/sr/clanak/774087/sarenilo-velike-pijace	Njihova podozrivost išla je dotle da su redovno kontrolisali đule na kantaru, sumnjajući da je „prešlo” na stranu prodavca.		Njihova podozrivost išla je dotle da su redovno kontrolisali đule na kantaru, sumnjajući da je „prešlo” na stranu prodavca.	../to_annotate_q.tsv	SUBJ	usaglaseno	P5
pol-774327-018	politika	774327	kolumna	hronika	pogledi	18	52	https://www.politika.rs/sr/clanak/774327/svedoci-velebitskih-magli-gde-su-kosti-boze-latinovica	Ubrzo se saznalo da je Ilija Vincetić obukao uniformu ZNG-a, odmotavajući klupko porodične istorije u suprotnom smeru.		Ubrzo se saznalo da je Ilija Vincetić obukao uniformu ZNG-a, odmotavajući klupko porodične istorije u suprotnom smeru.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-774641-010	politika	774641	vest	kultura	kultura	10	15	https://www.politika.rs/sr/clanak/774641/senzualnost-pisanja-u-dopunjenom-izdanju	Jedinstvenu vrednost knjige predstavlja autorovo promišljanje o Erosu stvaranja, koje se oslanja na filozofsku misao danskog mislioca Martinusa, prema kojoj senzualnost daleko prevazilazi usko shvaćenu seksualnost i obuhvata jedinstvo duhovnog, emotivnog i umetničkog iskustva.		Jedinstvenu vrednost knjige predstavlja autorovo promišljanje o Erosu stvaranja, koje se oslanja na filozofsku misao danskog mislioca Martinusa, prema kojoj senzualnost daleko prevazilazi usko shvaćenu seksualnost i obuhvata jedinstvo duhovnog, emotivnog i umetničkog iskustva.	../to_annotate_q.tsv	SUBJ	usaglaseno	P4
pol-775535-007	politika	775535	vest	pol-drustvo	beograd	7	8	https://www.politika.rs/sr/clanak/775535/puzovic-rekonstrukcija-savskog-nasipa-nastavlja-planiranom-dinamikom	Projekat obuhvata i izgradnju servisne saobraćajnice, čime će teški saobraćaj biti trajno izmešten sa krune nasipa, kao i nove pešačko-biciklističke staze i prostora za odmor i rekreaciju građana, prenosi Tanjug.		Projekat obuhvata i izgradnju servisne saobraćajnice, čime će teški saobraćaj biti trajno izmešten sa krune nasipa, kao i nove pešačko-biciklističke staze i prostora za odmor i rekreaciju građana, prenosi Tanjug.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-775648-057	politika	775648	kolumna	svet	pogledi	57	94	https://www.politika.rs/sr/clanak/775648/novi-svet-ilona-marksa	Na početku nikada ne lažu.		Na početku nikada ne lažu.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-776155-004	politika	776155	vest	kultura	kultura	4	25	https://www.politika.rs/sr/clanak/776155/boj-dzordz-ne-ce-ponovo-igrati	Reklo bi se da je ipak bilo više osuda.		Reklo bi se da je ipak bilo više osuda.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-777373-010	politika	777373	kolumna	pol-drustvo	pogledi	10	81	https://www.politika.rs/sr/clanak/777373/jedinstvo-koje-ih-boli	Neću odustati ni onda kada je teško, ni onda kada je pritisak veliki, ni onda kada se od pojedinih delova Republike Srpske, zaslepljenih mržnjom ili uskogrudim interesima, pokušava napraviti prepreka narodnom interesu.		Neću odustati ni onda kada je teško, ni onda kada je pritisak veliki, ni onda kada se od pojedinih delova Republike Srpske, zaslepljenih mržnjom ili uskogrudim interesima, pokušava napraviti prepreka narodnom interesu.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-779307-000	politika	779307	vest	kultura	kultura	0	7	https://www.politika.rs/sr/clanak/779307/zan-klod-van-dam-poslao-poruku-srbiji-vidimo-se-25-avgusta-u-nisu	Proslavljeni belgijski glumac i jedna od najvećih zvezda akcionog filma Žan-Klod van Dam uputio je video-poruku publici u Srbiji i najavio svoj dolazak u Niš 25. avgusta, povodom Međunarodnog filmskog festivala.		Proslavljeni belgijski glumac i jedna od najvećih zvezda akcionog filma Žan-Klod van Dam uputio je video-poruku publici u Srbiji i najavio svoj dolazak u Niš 25. avgusta, povodom Međunarodnog filmskog festivala.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
pol-779333-001	politika	779333	vest	hronika	hronika	1	7	https://www.politika.rs/sr/clanak/779333/u-knjazevcu-uhapsen-muskarac-koji-je-izazvao-pozar	U saopštenju Policijske uprave Zaječar navodi se da su akciju hapšenja sproveli pripadnici Ministarstva unutrašnjih poslova, po nalogu Osnovnog javnog tužilaštva u Zaječaru.		U saopštenju Policijske uprave Zaječar navodi se da su akciju hapšenja sproveli pripadnici Ministarstva unutrašnjih poslova, po nalogu Osnovnog javnog tužilaštva u Zaječaru.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-781011-001	politika	781011	vest	ekonomija	ekonomija	1	7	https://www.politika.rs/sr/clanak/781011/bitkoin-pao-za-jedan-odsto-na-67-100-evra-manji-obim-trgovine-kripto-valutama	Indeks straha i pohlepe (Fear and Greed Index) za bitkoin se danas nalazi na nivou 65 u kategoriji „pohlepaˮ, manje u odnosu na jučerašnjih 74 u istoj kategoriji.		Indeks straha i pohlepe (Fear and Greed Index) za bitkoin se danas nalazi na nivou 65 u kategoriji „pohlepaˮ, manje u odnosu na jučerašnjih 74 u istoj kategoriji.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-782395-004	politika	782395	vest	pol-drustvo	politika	4	5	https://www.politika.rs/sr/clanak/782395/blokaderi-posle-teksta-danasa-niko-u-ruzicu-ne-vidi-srpskog-petera-madara	Pokušaj da se Ružić predstavi kao mogući novi politički akter sposoban da okupi protivnike vlasti brzo je izazvala bes blokadera.		Pokušaj da se Ružić predstavi kao mogući novi politički akter sposoban da okupi protivnike vlasti brzo je izazvala bes blokadera.	../to_annotate_q.tsv	SUBJ	saglasnost	
pol-782624-006	politika	782624	vest	pol-drustvo	drustvo	6	9	https://www.politika.rs/sr/clanak/782624/pocinju-vojne-vezbe-pobednik-2026-na-poligonu-pester	U prvoj fazi, deo pešadijskih, artiljerijskih, mehanizovanih i tenkovskih jedinica već se nalazi na poligonu Pešter gde realizuju planirana gađanja i taktička uvežbavanja kao pripremu za vežbu.		U prvoj fazi, deo pešadijskih, artiljerijskih, mehanizovanih i tenkovskih jedinica već se nalazi na poligonu Pešter gde realizuju planirana gađanja i taktička uvežbavanja kao pripremu za vežbu.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-782898-001	politika	782898	vest	pol-drustvo	drustvo	1	9	https://www.politika.rs/sr/clanak/782898/markovic-pozar-ne-menja-namenu-zemljista-i-nije-precica-do-gradnje	„Ovaj amandman nema nikakve veze sa vlasništvom nad zemljištem, već se isključivo odnosi na pitanje njegove namene i načina na koji se ona može menjatiˮ, rekao je Marković.		„Ovaj amandman nema nikakve veze sa vlasništvom nad zemljištem, već se isključivo odnosi na pitanje njegove namene i načina na koji se ona može menjatiˮ, rekao je Marković.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783067-000	politika	783067	vest	svet	Region	0	8	https://www.politika.rs/sr/clanak/783067/u-hrvatskoj-10-zarazenih-virusom-zapadnog-nila-sest-osoba-u-bolnici	Od 10 osoba zaraženih virusom Zapadnog Nila u Hrvatskoj, šest je hospitalizovano, zbog razvijene teže kliničke slike, informacije su iz Hrvatskog zavoda za javno zdravstvo, gde epidemiološku situaciju i dalje ocenjuju uobičajenom.		Od 10 osoba zaraženih virusom Zapadnog Nila u Hrvatskoj, šest je hospitalizovano, zbog razvijene teže kliničke slike, informacije su iz Hrvatskog zavoda za javno zdravstvo, gde epidemiološku situaciju i dalje ocenjuju uobičajenom.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783293-008	politika	783293	vest	pol-drustvo	politika	8	11	https://www.politika.rs/sr/clanak/783293/novih-18-000-kvadrata-za-nauku-i-privredu-vucic-obisao-fazu-2-naucno-tehnoloskog-parka-u-nisu	Nalazi se u neposrednoj blizini tehničkih fakulteta u Nišu.		Nalazi se u neposrednoj blizini tehničkih fakulteta u Nišu.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783303-007	politika	783303	vest	kultura	kultura	7	19	https://www.politika.rs/sr/clanak/783303/izlozba-25-godina-nagrade-dimitrije-basicevic-mangelos-otvorena-u-galeriji-flu	Taj ju je ulog postavio kao važnu instituciju srpske savremene umetničke scene koja je jedno vreme čak bila i jedina koja je pratila i podržavala rad mladih umetnika kod nas.	Y	„Taj ju je ulog postavio kao važnu instituciju srpske savremene umetničke scene koja je jedno vreme čak bila i jedina koja je pratila i podržavala rad mladih umetnika kod nas.“	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783363-004	politika	783363	vest	svet	Svet	4	7	https://www.politika.rs/sr/clanak/783363/hakabi-ne-postoji-plan-da-se-palestinci-nateraju-da-napuste-gazu	Niko ne sugeriše da će biti prisilnog raseljavanja.	Y	„Niko ne sugeriše da će biti prisilnog raseljavanja.“	../to_annotate_q.tsv	OBJ	usaglaseno	P6
pol-783397-008	politika	783397	vest	pol-drustvo	politika	8	16	https://www.politika.rs/sr/clanak/783397/zavetnici-posveceni-daljem-razvoju-nisavskog-okruga	Raduje nas što je najavljen program koji će biti posebno plasiran za jugoistok naše zemlje, gde će se napraviti petogodišnji plan razvoja za jugoistok Srbije, i očigledno gde će svi resori, sve institucije, svi državni organi, kao imperativ, imati podršku upravo ovim krajevima”, rekla je Đurđević Stamenkovski.	Y	„Raduje nas što je najavljen program koji će biti posebno plasiran za jugoistok naše zemlje, gde će se napraviti petogodišnji plan razvoja za jugoistok Srbije, i očigledno gde će svi resori, sve institucije, svi državni organi, kao imperativ, imati podršku upravo ovim krajevima”, rekla je Đurđević Stamenkovski.“	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783592-002	politika	783592	vest	pol-drustvo	drustvo	2	10	https://www.politika.rs/sr/clanak/783592/novi-sad-regionalni-centar-elektromobilnosti	Konferencija će u Master Centru Novosadskog sajma okupiti 30 govornika i panelista, kao i vodeće stručnjake iz automobilske industrije, energetike, tehnologije i akademske zajednice, saopštili su organizatori.		Konferencija će u Master Centru Novosadskog sajma okupiti 30 govornika i panelista, kao i vodeće stručnjake iz automobilske industrije, energetike, tehnologije i akademske zajednice, saopštili su organizatori.	../to_annotate_q.tsv	OBJ	saglasnost	
pol-783648-005	politika	783648	vest	svet	svet	5	10	https://www.politika.rs/sr/clanak/783648/premijer-poljske-samo-idioti-ili-izdajnici-kod-nas-mogu-da-se-raduju-trijumfu-afd-a	Konfederacija je poljska desničarska, nacionalistička i evroskeptična politička formacija.		Konfederacija je poljska desničarska, nacionalistička i evroskeptična politička formacija.	../to_annotate_q.tsv	OBJ	usaglaseno	P7
pol-783692-004	politika	783692	vest	pol-drustvo	politika	4	5	https://www.politika.rs/sr/clanak/783692/ivan-ivanovic-prozvao-nezadovoljne-blokadere-potrazite-znacenje-bezuslovne-podrske	Poruka je izazvala brojne reakcije korisnika društvenih mreža, od kojih su pojedini ocenili da je upravo „bezuslovna podrška” bila jedna od najispraznijih parola blokaderskog pokreta.		Poruka je izazvala brojne reakcije korisnika društvenih mreža, od kojih su pojedini ocenili da je upravo „bezuslovna podrška” bila jedna od najispraznijih parola blokaderskog pokreta.	../to_annotate_q.tsv	SUBJ	usaglaseno	P13
rts-5481808-007	rts	5481808	kolumna	svet	Smatracnica	7	33	https://www.rts.rs/vesti/smatracnica/5481808/tesla-1900-prvi-zamislio-internet--besplatni-bezicni-i-multimedijalni.html	U njemu se nabrajaju vaj-faj, mobilni telefoni, osnaživanje žena, dronovi i bežični prenos struje.		U njemu se nabrajaju vaj-faj, mobilni telefoni, osnaživanje žena, dronovi i bežični prenos struje.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-5512009-012	rts	5512009	kolumna	ekonomija	Smatracnica	12	14	https://www.rts.rs/vesti/smatracnica/5512009/ranko-bugarski-profesor-in-memoriam.html	Rekla je da i dalje redovno dolazi u svoj kabinet.		Rekla je da i dalje redovno dolazi u svoj kabinet.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-5521199-039	rts	5521199	kolumna	svet	Smatracnica	39	66	https://www.rts.rs/vesti/smatracnica/5521199/sta-bi-klauzevic-rekao-o-ukrajinskom-napadu-na-kursku-oblast.html	Slab odgovor Rusije uznemirio je lokalno stanovništvo, od kojih je više od 100.000 sada raseljeno.		Slab odgovor Rusije uznemirio je lokalno stanovništvo, od kojih je više od 100.000 sada raseljeno.	to_annotate_rts_01.tsv	SUBJ	saglasnost	
rts-5526817-045	rts	5526817	kolumna	kultura	Smatracnica	45	52	https://www.rts.rs/vesti/smatracnica/5526817/riblja-corba-arena-bora-djordjevic-najbolji-koncert.html	Posle „ Gladijatora u BG areni“ nisam bila ni na jednom nastupu „Riblje čorbe “ .		Posle „ Gladijatora u BG areni“ nisam bila ni na jednom nastupu „Riblje čorbe “ .	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-5548870-010	rts	5548870	kolumna	ekonomija	Smatracnica	10	55	https://www.rts.rs/vesti/smatracnica/5548870/putovanje-uzbekistan-avion-rat-iran-.html	Okružena sam veselom grupom, koja uglavnom zbija šale i smeje se.	Y	„Okružena sam veselom grupom, koja uglavnom zbija šale i smeje se.“	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P1
rts-5560475-011	rts	5560475	kolumna	kultura	Smatracnica	11	37	https://www.rts.rs/vesti/smatracnica/5560475/secanja-u-slici--price-o-poginulima-nestalima-i-onima-koji-su-ostali-iza-njih.html	Čekaju uzalud već više od 30 godina informacije koje bi donele neizmernu tugu, ali i konačno smirenje.		Čekaju uzalud već više od 30 godina informacije koje bi donele neizmernu tugu, ali i konačno smirenje.	to_annotate_rts_01.tsv	SUBJ	saglasnost	
rts-5570266-017	rts	5570266	kolumna	svet	Smatracnica	17	31	https://www.rts.rs/vesti/smatracnica/5570266/sveti-luka-ili-noc-vestica---jos-jedna-uvezena-dilema.html	Kome još pada na pamet stradanje i odrubljena glava Svetog Valentina dok se prodaju tone cveća i slatkiša i plaćaju romantične večere, spa uživanja i putovanja?		Kome još pada na pamet stradanje i odrubljena glava Svetog Valentina dok se prodaju tone cveća i slatkiša i plaćaju romantične večere, spa uživanja i putovanja?	to_annotate_rts_01.tsv	SUBJ	saglasnost	
rts-5617257-033	rts	5617257	kolumna	pol-drustvo	Smatracnica	33	50	https://www.rts.rs/vesti/smatracnica/5617257/-u-novu-godinu-sa-staromodnim-rokovnikom-za-brojeve-telefona.html	Naravno, uz najavu drugoj strani, pa je sve po zakonu.		Naravno, uz najavu drugoj strani, pa je sve po zakonu.	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P10
rts-5645158-018	rts	5645158	kolumna	pol-drustvo	Smatracnica	18	27	https://www.rts.rs/vesti/smatracnica/5645158/zoran-stanojevic-u-medijima-u-kojima-politicari-biraju-novinare-ja-nemam-sta-da-trazim.html	Tribina je bila javna, više medija je o njoj izvestilo, niko nije imao nikakve primedbe na naše učešće u tom događaju, sve do juče.		Tribina je bila javna, više medija je o njoj izvestilo, niko nije imao nikakve primedbe na naše učešće u tom događaju, sve do juče.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-5863565-012	rts	5863565	kolumna	pol-drustvo	Smatracnica	12	47	https://www.rts.rs/vesti/smatracnica/5863565/zima-sneg-.html	Bili smo napolju dok nam majke, pretećim glasom, po treći, četvrti put ne viknu s prozora da se "kupimo kući".		Bili smo napolju dok nam majke, pretećim glasom, po treći, četvrti put ne viknu s prozora da se "kupimo kući".	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-5888434-003	rts	5888434	kolumna	svet	Smatracnica	3	38	https://www.rts.rs/vesti/smatracnica/5888434/rat-u-ukrajini-izbeglice.html	Područja u kojima moj tim i ja pružamo humanitarnu pomoć spadaju među najteže pogođena, jer se nalaze blizu linije fronta koja se stalno menja.		Područja u kojima moj tim i ja pružamo humanitarnu pomoć spadaju među najteže pogođena, jer se nalaze blizu linije fronta koja se stalno menja.	to_annotate_rts_01.tsv	OBJ	usaglaseno	P14
rts-5893107-015	rts	5893107	kolumna	hronika	Smatracnica	15	47	https://www.rts.rs/vesti/smatracnica/5893107/staracki-domovi-barajevo-poskupljenje.html	Onoga dana kad su ostavljeni u toj nedođiji, kad su sa prozora pogledom ispratili one koji o njima više nisu mogli ili hteli da brinu, znali su, makar krajičkom svojih umornih umova, da je kraj.		Onoga dana kad su ostavljeni u toj nedođiji, kad su sa prozora pogledom ispratili one koji o njima više nisu mogli ili hteli da brinu, znali su, makar krajičkom svojih umornih umova, da je kraj.	to_annotate_rts_01.tsv	SUBJ	saglasnost	
rts-5918793-015	rts	5918793	kolumna	sport	Smatracnica	15	23	https://www.rts.rs/vesti/smatracnica/5918793/vreme-je-da-se-sa-tribina-zapeva-zoanu-penjaroji.html	Svlačionicu je dobro i na vreme pretresao, proluftirao i sve posložio na svoje mesto.		Svlačionicu je dobro i na vreme pretresao, proluftirao i sve posložio na svoje mesto.	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P1
rts-5922605-010	rts	5922605	kolumna	ekonomija	Smatracnica	10	19	https://www.rts.rs/vesti/smatracnica/5922605/dusko-vujosevic-kk-partizan-2026.html	Kad su bili mali, nekima su čitali Pinokija da ih nauče da se mukotrpnim i nesebičnim procesom rada, učenja i odricanja i od drveta može napraviti čovek (može i košarkaš).		Kad su bili mali, nekima su čitali Pinokija da ih nauče da se mukotrpnim i nesebičnim procesom rada, učenja i odricanja i od drveta može napraviti čovek (može i košarkaš).	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P10
rts-5996881-012	rts	5996881	vest	kultura	Kultura	12	36	https://www.rts.rs/magazin/kultura/preporuka/5996881/partenopa-paolo-sorentino-knjiga-film.html	ŠEZDESETOGODIŠNjI AMERIKANAC: Vi možete da uzmete sve.	Y	„ŠEZDESETOGODIŠNjI AMERIKANAC: Vi možete da uzmete sve.“	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6006306-257	rts	6006306	vest	kultura	Kultura	257	322	https://www.rts.rs/magazin/kultura/rokovnik/6006306/rokovnik-30-jul---5-avgust-odrzan-je-humanitarni-koncert-za-banglades.html	Od svog dolaska na svetsku scenu posle 1960. godine, rege je postao neverovatno popularan širom sveta.		Od svog dolaska na svetsku scenu posle 1960. godine, rege je postao neverovatno popularan širom sveta.	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P1
rts-6011305-011	rts	6011305	vest	kultura	Kultura	11	20	https://www.rts.rs/magazin/kultura/nesto-drugo/6011305/in-memoriam-nikola-bertolino.html	Rođen u Argentini, sa španskim i italijanskim kao maternjim jezicima, Bertolino je u Jugoslaviju doneo osećaj za svet.		Rođen u Argentini, sa španskim i italijanskim kao maternjim jezicima, Bertolino je u Jugoslaviju doneo osećaj za svet.	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P4
rts-6027067-008	rts	6027067	vest	sport	Sport	8	30	https://www.rts.rs/sport/vaterpolo/6027067/vaterpolo-reprezentacija-srbije-vladimir-vujasinovic-vasilije-martinovic-mediteranske-igre.html	U polufinale će se plasirati po dve najuspešnije reprezentacije iz obe grupe.		U polufinale će se plasirati po dve najuspešnije reprezentacije iz obe grupe.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6027577-013	rts	6027577	vest	hronika	Hronika	13	44	https://www.rts.rs/vesti/hronika/6027577/pozari-sumski-na-otvorenom-deliblatska-pescara-stolovi.html	Načelnik Sektora za vanredne situacije Luka Čaušić kaže da je trenutno u Srbiji 12 aktivnih požara. “Situacija je dosta povoljna.		Načelnik Sektora za vanredne situacije Luka Čaušić kaže da je trenutno u Srbiji 12 aktivnih požara. “Situacija je dosta povoljna.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6028727-008	rts	6028727	vest	ekonomija	Ekonomija	8	53	https://www.rts.rs/vesti/ekonomija/6028727/novi-rok-za-nis-do-kraja-septembra--da-li-je-konacno-resenje-na-vidiku.html	I ministarka je u svom saopštenju istakla tu jednu dozu optimizma", navodi Putnikovićeva.	Y	„I ministarka je u svom saopštenju istakla tu jednu dozu optimizma", navodi Putnikovićeva.“	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6030572-002	rts	6030572	vest	sport	Sport	2	21	https://www.rts.rs/sport/auto-moto/F1vesti/6030572/monca-ferari-sumaher-specijalni-dizajn-bolid-formula-1-2026-monca.html	Njegov dolazak je u potpunosti preporodio tim, koji je do Šumaherovog prvog naslova 2000. godine čekao na vozačku titulu više od dve decenije.		Njegov dolazak je u potpunosti preporodio tim, koji je do Šumaherovog prvog naslova 2000. godine čekao na vozačku titulu više od dve decenije.	to_annotate_rts_01.tsv	SUBJ	usaglaseno	P4
rts-6030871-015	rts	6030871	vest	ekonomija	Ekonomija	15	23	https://www.rts.rs/vesti/ekonomija/6030871/nova-trka-za-afrikom-i-sansa-za-srbiju--pokret-nesvrstanih-put-ka-novim-trzistima.html	Navela je da je lično imala priliku da upozna neke od bivših stipendista koji danas zauzimaju visoke pozicije u zemljama Pokreta nesvrstanih, među kojima je i Stiven Hanington Džungo Čokve iz Kenije, osnivač mirovne nevladine organizacije "Jedinstveni forum za mir" i sin prvog predsednika parlamenta Kenije.		Navela je da je lično imala priliku da upozna neke od bivših stipendista koji danas zauzimaju visoke pozicije u zemljama Pokreta nesvrstanih, među kojima je i Stiven Hanington Džungo Čokve iz Kenije, osnivač mirovne nevladine organizacije "Jedinstveni forum za mir" i sin prvog predsednika parlamenta Kenije.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6032680-005	rts	6032680	vest	pol-drustvo	Politika	5	9	https://www.rts.rs/vesti/politika/6032680/macut-obisao-radove-na-ekspu-2027-i-razgovarao-sa-logarom-o-saradnji-srbije-i-slovenije.html	Macut je istakao da će Specijalizovana izložba i "Srpska kuća" biti značajna prilika za snažnije promovisanje Srbije na međunarodnom planu.		Macut je istakao da će Specijalizovana izložba i "Srpska kuća" biti značajna prilika za snažnije promovisanje Srbije na međunarodnom planu.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6032694-008	rts	6032694	vest	pol-drustvo	Politika	8	26	https://www.rts.rs/vesti/politika/6032694/eu-se-sprema-za-novo-prosirenje--sta-to-znaci-za-srbiju-crnu-goru-i-ukrajinu.html	Šta ako nove članice krše vladavinu prava i zloupotrebljavaju pravo veta?		Šta ako nove članice krše vladavinu prava i zloupotrebljavaju pravo veta?	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6033299-059	rts	6033299	vest	pol-drustvo	Politika	59	172	https://www.rts.rs/vesti/politika/6033299/aleksandar-vucic-zapadnobacki-okrug-branko-babic.html	Oslanjaju se na domaće kompanije da pomognu, ali što se brzine rada tiče, to oni dođu, naprave kampus, brzo urade to", rekao je Vučić.		Oslanjaju se na domaće kompanije da pomognu, ali što se brzine rada tiče, to oni dođu, naprave kampus, brzo urade to", rekao je Vučić.	to_annotate_rts_01.tsv	OBJ	saglasnost	
rts-6034951-007	rts	6034951	vest	pol-drustvo	Politika	7	8	https://www.rts.rs/vesti/politika/6034951/ivica-dacic-srbija-bosna-hercegovina.html	Ministar spoljnih poslova Bosne i Hercegovine Elmedin Konaković na konferenciji za novinare organizovanoj povodom današnje sahrane generala Ratka Mladića izjavio je, da bi da ima nadležnost, prekinuo sve diplomatske odnose sa Srbijom , tvrdeći da predsednik Srbije krši zakon svoje zemlje.		Ministar spoljnih poslova Bosne i Hercegovine Elmedin Konaković na konferenciji za novinare organizovanoj povodom današnje sahrane generala Ratka Mladića izjavio je, da bi da ima nadležnost, prekinuo sve diplomatske odnose sa Srbijom , tvrdeći da predsednik Srbije krši zakon svoje zemlje.	to_annotate_rts_01.tsv	OBJ	saglasnost	
